anio_epi,semana_epi,departamento,casos_confirmados,casos_probables,casos_total,t2m_max_sem,t2m_min_sem,t2m_prom_sem,precip_total,precip_dias_lluvia,humedad_prom,viento_prom,t2m_prom_sem_lag1,t2m_prom_sem_lag2,t2m_prom_sem_lag3,t2m_prom_sem_lag4,precip_total_lag1,precip_total_lag2,precip_total_lag3,precip_total_lag4,humedad_prom_lag1,humedad_prom_lag2,humedad_prom_lag3,humedad_prom_lag4,t2m_max_sem_lag1,t2m_max_sem_lag2,t2m_max_sem_lag3,t2m_max_sem_lag4,amplitud_termica,grados_dia,en_rango_optimo,temp_bajo_letal_frio,temp_sobre_estres_calor,dist_temp_optima,semana_lluviosa,estacion_lluviosa,semana_sin,semana_cos,casos_total_lag1,casos_total_lag2,casos_total_lag3,casos_total_lag4,casos_tendencia,casos_promedio_4sem
2016,22,Cuscatlan,0.0,,0,31.5625,21.025,25.0925,69.9275,7,81.56214285714285,1.3078571428571428,28.05642857142857,27.605,27.56607142857143,26.3475,33.825,13.8725,5.775,33.9575,68.95785714285714,69.73785714285714,64.54714285714286,75.75285714285714,37.05500000000001,35.8425,35.725,34.3675,10.537499999999998,15.0925,1,0,0,1.9074999999999989,1,1,0.464723172043769,-0.8854560256532096,0.0,0.0,0.0,0.0,0.0,0.0
2016,23,Cuscatlan,0.0,,0,30.6525,19.9275,24.64785714285714,46.36,7,83.14857142857143,1.309642857142857,25.0925,28.05642857142857,27.605,27.56607142857143,69.9275,33.825,13.8725,5.775,81.56214285714285,68.95785714285714,69.73785714285714,64.54714285714286,31.5625,37.05500000000001,35.8425,35.725,10.725,14.64785714285714,1,0,0,2.352142857142858,1,1,0.3546048870425358,-0.9350162426854148,0.0,0.0,0.0,0.0,0.0,0.0
2016,24,Cuscatlan,0.0,,0,30.995,20.4025,24.987142857142857,54.0525,7,79.4875,1.1292857142857142,24.64785714285714,25.0925,28.05642857142857,27.605,46.36,69.9275,33.825,13.8725,83.14857142857143,81.56214285714285,68.95785714285714,69.73785714285714,30.6525,31.5625,37.05500000000001,35.8425,10.592499999999998,14.987142857142857,1,0,0,2.012857142857144,1,1,0.2393156642875576,-0.970941817426052,0.0,0.0,0.0,0.0,0.0,0.0
2016,25,Cuscatlan,0.0,,0,32.03,20.8625,25.513214285714287,31.6525,7,77.44178571428571,1.0775,24.987142857142857,24.64785714285714,25.0925,28.05642857142857,54.0525,46.36,69.9275,33.825,79.4875,83.14857142857143,81.56214285714285,68.95785714285714,30.995,30.6525,31.5625,37.05500000000001,11.1675,15.513214285714287,1,0,0,1.4867857142857126,1,1,0.120536680255323,-0.992708874098054,0.0,0.0,0.0,0.0,0.0,0.0
2016,26,Cuscatlan,0.0,,0,31.6975,19.7275,25.522142857142857,29.1975,7,75.48107142857143,1.417142857142857,25.513214285714287,24.987142857142857,24.64785714285714,25.0925,31.6525,54.0525,46.36,69.9275,77.44178571428571,79.4875,83.14857142857143,81.56214285714285,32.03,30.995,30.6525,31.5625,11.970000000000002,15.522142857142857,1,0,0,1.4778571428571432,1,1,-3.216245299353273e-16,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,27,Cuscatlan,0.0,,0,32.7475,20.6625,26.256785714285712,15.08,7,72.60785714285714,1.5964285714285715,25.522142857142857,25.513214285714287,24.987142857142857,24.64785714285714,29.1975,31.6525,54.0525,46.36,75.48107142857143,77.44178571428571,79.4875,83.14857142857143,31.6975,32.03,30.995,30.6525,12.085,16.256785714285712,1,0,0,0.7432142857142878,1,1,-0.1205366802553228,-0.992708874098054,0.0,0.0,0.0,0.0,0.0,0.0
2016,28,Cuscatlan,0.0,,0,33.64,20.8775,26.348214285714285,16.98,6,70.5775,1.2442857142857144,26.256785714285712,25.522142857142857,25.513214285714287,24.987142857142857,15.08,29.1975,31.6525,54.0525,72.60785714285714,75.48107142857143,77.44178571428571,79.4875,32.7475,31.6975,32.03,30.995,12.7625,16.348214285714285,1,0,0,0.6517857142857153,1,1,-0.2393156642875574,-0.970941817426052,0.0,0.0,0.0,0.0,0.0,0.0
2016,29,Cuscatlan,0.0,,0,32.86,20.8475,25.736785714285716,44.8925,7,74.34142857142857,1.1489285714285715,26.348214285714285,26.256785714285712,25.522142857142857,25.513214285714287,16.98,15.08,29.1975,31.6525,70.5775,72.60785714285714,75.48107142857143,77.44178571428571,33.64,32.7475,31.6975,32.03,12.0125,15.736785714285713,1,0,0,1.2632142857142874,1,1,-0.3546048870425356,-0.9350162426854148,0.0,0.0,0.0,0.0,0.0,0.0
2016,31,Cuscatlan,0.0,,0,33.629999999999995,20.1875,25.517857142857142,31.8775,7,76.10964285714286,1.325,26.214642857142856,25.736785714285716,26.348214285714285,26.256785714285712,15.915,44.8925,16.98,15.08,69.4325,74.34142857142857,70.5775,72.60785714285714,32.8975,32.86,33.64,32.7475,13.442499999999995,15.517857142857142,1,0,0,1.4821428571428577,1,1,-0.5680647467311556,-0.8229838658936566,0.0,0.0,0.0,0.0,0.0,0.0
2016,32,Cuscatlan,0.0,,0,33.19,20.9575,25.927142857142854,38.19,7,75.925,1.16,25.517857142857142,26.214642857142856,25.736785714285716,26.348214285714285,31.8775,15.915,44.8925,16.98,76.10964285714286,69.4325,74.34142857142857,70.5775,33.629999999999995,32.8975,32.86,33.64,12.232499999999998,15.927142857142858,1,0,0,1.072857142857142,1,1,-0.663122658240795,-0.7485107481711013,0.0,0.0,0.0,0.0,0.0,0.0
2016,33,Cuscatlan,0.0,,0,33.3975,21.145,25.8975,16.525,7,74.89571428571428,1.09,25.927142857142854,25.517857142857142,26.214642857142856,25.736785714285716,38.19,31.8775,15.915,44.8925,75.925,76.10964285714286,69.4325,74.34142857142857,33.19,33.629999999999995,32.8975,32.86,12.2525,15.8975,1,0,0,1.1024999999999991,1,1,-0.7485107481711011,-0.6631226582407952,0.0,0.0,0.0,0.0,0.0,0.0
2016,34,Cuscatlan,0.0,,0,33.7,21.23,26.011071428571427,28.930000000000003,7,73.02214285714285,1.4135714285714285,25.8975,25.927142857142854,25.517857142857142,26.214642857142856,16.525,38.19,31.8775,15.915,74.89571428571428,75.925,76.10964285714286,69.4325,33.3975,33.19,33.629999999999995,32.8975,12.470000000000002,16.011071428571427,1,0,0,0.9889285714285734,1,1,-0.8229838658936564,-0.5680647467311559,0.0,0.0,0.0,0.0,0.0,0.0
2016,35,Cuscatlan,0.0,,0,29.81,21.555,24.330714285714286,55.16,7,86.71142857142857,1.1714285714285713,26.011071428571427,25.8975,25.927142857142854,25.517857142857142,28.930000000000003,16.525,38.19,31.8775,73.02214285714285,74.89571428571428,75.925,76.10964285714286,33.7,33.3975,33.19,33.629999999999995,8.254999999999999,14.330714285714286,1,0,0,2.6692857142857136,1,1,-0.8854560256532096,-0.4647231720437691,0.0,0.0,0.0,0.0,0.0,0.0
2016,36,Cuscatlan,0.0,,0,30.7425,19.77,24.711428571428574,33.395,7,80.23571428571428,1.2025,24.330714285714286,26.011071428571427,25.8975,25.927142857142854,55.16,28.930000000000003,16.525,38.19,86.71142857142857,73.02214285714285,74.89571428571428,75.925,29.81,33.7,33.3975,33.19,10.9725,14.711428571428574,1,0,0,2.2885714285714265,1,1,-0.9350162426854148,-0.3546048870425359,0.0,0.0,0.0,0.0,0.0,0.0
2016,37,Cuscatlan,0.0,,0,30.5025,20.7275,24.243571428571425,63.1025,7,85.95964285714285,1.0557142857142856,24.711428571428574,24.330714285714286,26.011071428571427,25.8975,33.395,55.16,28.930000000000003,16.525,80.23571428571428,86.71142857142857,73.02214285714285,74.89571428571428,30.7425,29.81,33.7,33.3975,9.775000000000002,14.243571428571425,1,0,0,2.7564285714285752,1,1,-0.970941817426052,-0.2393156642875577,0.0,0.0,0.0,0.0,0.0,0.0
2016,38,Cuscatlan,0.0,,0,30.31,19.3175,24.316785714285714,59.6975,7,82.8325,1.1107142857142858,24.243571428571425,24.711428571428574,24.330714285714286,26.011071428571427,63.1025,33.395,55.16,28.930000000000003,85.95964285714285,80.23571428571428,86.71142857142857,73.02214285714285,30.5025,30.7425,29.81,33.7,10.9925,14.316785714285714,1,0,0,2.6832142857142856,1,1,-0.992708874098054,-0.1205366802553235,0.0,0.0,0.0,0.0,0.0,0.0
2016,39,Cuscatlan,0.0,,0,31.1,19.9825,24.74428571428572,30.3975,7,78.32857142857144,1.14,24.316785714285714,24.243571428571425,24.711428571428574,24.330714285714286,59.6975,63.1025,33.395,55.16,82.8325,85.95964285714285,80.23571428571428,86.71142857142857,30.31,30.5025,30.7425,29.81,11.1175,14.744285714285716,1,0,0,2.255714285714284,1,1,-1.0,-1.8369701987210294e-16,0.0,0.0,0.0,0.0,0.0,0.0
2016,40,Cuscatlan,0.0,,0,30.425,19.7675,24.493571428571432,43.8475,7,81.21142857142857,1.0864285714285715,24.74428571428572,24.316785714285714,24.243571428571425,24.711428571428574,30.3975,59.6975,63.1025,33.395,78.32857142857144,82.8325,85.95964285714285,80.23571428571428,31.1,30.31,30.5025,30.7425,10.6575,14.493571428571432,1,0,0,2.506428571428568,1,1,-0.992708874098054,0.1205366802553232,0.0,0.0,0.0,0.0,0.0,0.0
2016,41,Cuscatlan,0.0,,0,30.47,19.68,24.424285714285716,17.1225,7,80.97821428571429,1.3010714285714289,24.493571428571432,24.74428571428572,24.316785714285714,24.243571428571425,43.8475,30.3975,59.6975,63.1025,81.21142857142857,78.32857142857144,82.8325,85.95964285714285,30.425,31.1,30.31,30.5025,10.79,14.424285714285713,1,0,0,2.5757142857142874,1,1,-0.970941817426052,0.2393156642875573,0.0,0.0,0.0,0.0,0.0,0.0
2016,42,Cuscatlan,0.0,,0,29.5975,19.415,23.482857142857146,78.15,7,87.16035714285714,1.0335714285714286,24.424285714285716,24.493571428571432,24.74428571428572,24.316785714285714,17.1225,43.8475,30.3975,59.6975,80.97821428571429,81.21142857142857,78.32857142857144,82.8325,30.47,30.425,31.1,30.31,10.1825,13.482857142857142,1,0,0,3.517142857142858,1,1,-0.9350162426854148,0.3546048870425355,0.0,0.0,0.0,0.0,0.0,0.0
2016,43,Cuscatlan,0.0,,0,29.705,18.05,23.63357142857143,1.5825,3,75.62714285714286,1.8057142857142856,23.482857142857146,24.424285714285716,24.493571428571432,24.74428571428572,78.15,17.1225,43.8475,30.3975,87.16035714285714,80.97821428571429,81.21142857142857,78.32857142857144,29.5975,30.47,30.425,31.1,11.655000000000005,13.633571428571427,1,0,0,3.366428571428571,0,1,-0.8854560256532101,0.464723172043768,0.0,0.0,0.0,0.0,0.0,0.0
2016,44,Cuscatlan,0.0,,0,30.5225,19.0975,23.78071428571429,20.1275,6,81.23214285714286,1.394642857142857,23.63357142857143,23.482857142857146,24.424285714285716,24.493571428571432,1.5825,78.15,17.1225,43.8475,75.62714285714286,87.16035714285714,80.97821428571429,81.21142857142857,29.705,29.5975,30.47,30.425,11.425,13.780714285714286,1,0,0,3.2192857142857143,1,0,-0.822983865893657,0.5680647467311548,0.0,0.0,0.0,0.0,0.0,0.0
2016,45,Cuscatlan,0.0,,0,31.4275,17.6075,24.399285714285718,1.6,3,75.40857142857143,1.394642857142857,23.78071428571429,23.63357142857143,23.482857142857146,24.424285714285716,20.1275,1.5825,78.15,17.1225,81.23214285714286,75.62714285714286,87.16035714285714,80.97821428571429,30.5225,29.705,29.5975,30.47,13.82,14.399285714285714,1,0,0,2.600714285714286,0,0,-0.7485107481711011,0.6631226582407952,0.0,0.0,0.0,0.0,0.0,0.0
2016,46,Cuscatlan,0.0,,0,31.035,17.9875,23.915714285714284,6.27,7,71.66678571428571,2.242142857142857,24.399285714285718,23.78071428571429,23.63357142857143,23.482857142857146,1.6,20.1275,1.5825,78.15,75.40857142857143,81.23214285714286,75.62714285714286,87.16035714285714,31.4275,30.5225,29.705,29.5975,13.0475,13.915714285714284,1,0,0,3.0842857142857163,0,0,-0.6631226582407955,0.7485107481711007,0.0,0.0,0.0,0.0,0.0,0.0
2016,47,Cuscatlan,0.0,,0,31.655,15.8125,23.44892857142857,4.0775,6,70.44107142857142,2.762142857142857,23.915714285714284,24.399285714285718,23.78071428571429,23.63357142857143,6.27,1.6,20.1275,1.5825,71.66678571428571,75.40857142857143,81.23214285714286,75.62714285714286,31.035,31.4275,30.5225,29.705,15.8425,13.448928571428574,1,0,0,3.5510714285714258,0,0,-0.5680647467311559,0.8229838658936564,0.0,0.0,0.0,0.0,0.0,0.0
2016,48,Cuscatlan,0.0,,0,32.5825,18.9,24.60928571428571,1.3375,3,71.79214285714285,1.3746428571428573,23.44892857142857,23.915714285714284,24.399285714285718,23.78071428571429,4.0775,6.27,1.6,20.1275,70.44107142857142,71.66678571428571,75.40857142857143,81.23214285714286,31.655,31.035,31.4275,30.5225,13.6825,14.609285714285711,1,0,0,2.3907142857142887,0,0,-0.4647231720437684,0.88545602565321,0.0,0.0,0.0,0.0,0.0,0.0
2016,49,Cuscatlan,0.0,,0,33.04,19.975,24.975,3.625,5,71.15928571428572,1.580714285714286,24.60928571428571,23.44892857142857,23.915714285714284,24.399285714285718,1.3375,4.0775,6.27,1.6,71.79214285714285,70.44107142857142,71.66678571428571,75.40857142857143,32.5825,31.655,31.035,31.4275,13.065,14.974999999999998,1,0,0,2.025000000000002,0,0,-0.3546048870425359,0.9350162426854148,0.0,0.0,0.0,0.0,0.0,0.0
2016,50,Cuscatlan,0.0,,0,33.2825,19.625,25.165714285714284,2.6675,6,68.00107142857142,1.6685714285714286,24.975,24.60928571428571,23.44892857142857,23.915714285714284,3.625,1.3375,4.0775,6.27,71.15928571428572,71.79214285714285,70.44107142857142,71.66678571428571,33.04,32.5825,31.655,31.035,13.6575,15.165714285714284,1,0,0,1.8342857142857163,0,0,-0.2393156642875578,0.970941817426052,0.0,0.0,0.0,0.0,0.0,0.0
2016,52,Cuscatlan,1.0,,1,32.835,16.415,24.78142857142857,1.3125,5,61.0475,2.1542857142857144,24.61142857142857,25.165714285714284,24.975,24.60928571428571,5.51,2.6675,3.625,1.3375,64.43142857142857,68.00107142857142,71.15928571428572,71.79214285714285,33.865,33.2825,33.04,32.5825,16.42,14.78142857142857,1,0,0,2.2185714285714297,0,0,6.432490598706546e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,1,Cuscatlan,0.0,0.0,0,34.13,18.19,25.46142857142857,0.2975,1,57.68142857142857,1.293928571428571,24.78142857142857,24.61142857142857,25.165714285714284,24.975,1.3125,5.51,2.6675,3.625,61.0475,64.43142857142857,68.00107142857142,71.15928571428572,32.835,33.865,33.2825,33.04,15.940000000000005,15.46142857142857,1,0,0,1.53857142857143,0,0,0.120536680255323,0.992708874098054,1.0,0.0,0.0,0.0,1.0,0.25
2017,2,Cuscatlan,0.0,0.0,0,33.1475,17.365000000000002,23.317857142857143,2.9675,4,59.27107142857143,3.587857142857142,25.46142857142857,24.78142857142857,24.61142857142857,25.165714285714284,0.2975,1.3125,5.51,2.6675,57.68142857142857,61.0475,64.43142857142857,68.00107142857142,34.13,32.835,33.865,33.2825,15.7825,13.317857142857145,1,0,0,3.682142857142857,0,0,0.2393156642875577,0.970941817426052,0.0,1.0,0.0,0.0,-1.0,0.25
2017,3,Cuscatlan,0.0,0.0,0,33.7425,17.262500000000003,24.445357142857144,0.96,1,60.46071428571429,1.4117857142857144,23.317857142857143,25.46142857142857,24.78142857142857,24.61142857142857,2.9675,0.2975,1.3125,5.51,59.27107142857143,57.68142857142857,61.0475,64.43142857142857,33.1475,34.13,32.835,33.865,16.479999999999997,14.445357142857144,1,0,0,2.554642857142856,0,0,0.3546048870425356,0.9350162426854148,0.0,0.0,1.0,0.0,0.0,0.25
2017,4,Cuscatlan,0.0,0.0,0,34.185,16.615,24.516428571428573,0.19,1,60.49857142857143,1.4735714285714283,24.445357142857144,23.317857142857143,25.46142857142857,24.78142857142857,0.96,2.9675,0.2975,1.3125,60.46071428571429,59.27107142857143,57.68142857142857,61.0475,33.7425,33.1475,34.13,32.835,17.570000000000004,14.516428571428571,1,0,0,2.4835714285714268,0,0,0.4647231720437685,0.8854560256532099,0.0,0.0,0.0,1.0,0.0,0.25
2017,5,Cuscatlan,0.0,0.0,0,34.7275,17.705000000000002,25.361071428571428,1.1549999999999998,3,55.825357142857136,2.766428571428572,24.516428571428573,24.445357142857144,23.317857142857143,25.46142857142857,0.19,0.96,2.9675,0.2975,60.49857142857143,60.46071428571429,59.27107142857143,57.68142857142857,34.185,33.7425,33.1475,34.13,17.022499999999997,15.361071428571428,1,0,0,1.638928571428572,0,0,0.5680647467311558,0.8229838658936564,0.0,0.0,0.0,0.0,0.0,0.0
2017,6,Cuscatlan,0.0,0.0,0,36.0025,19.565,26.94107142857143,0.4974999999999999,1,52.56357142857143,1.9307142857142856,25.361071428571428,24.516428571428573,24.445357142857144,23.317857142857143,1.1549999999999998,0.19,0.96,2.9675,55.825357142857136,60.49857142857143,60.46071428571429,59.27107142857143,34.7275,34.185,33.7425,33.1475,16.437499999999996,16.94107142857143,1,0,1,0.0589285714285701,0,0,0.6631226582407952,0.7485107481711011,0.0,0.0,0.0,0.0,0.0,0.0
2017,7,Cuscatlan,0.0,0.0,0,34.145,18.3025,25.356428571428573,0.1825,1,57.04892857142857,1.5192857142857144,26.94107142857143,25.361071428571428,24.516428571428573,24.445357142857144,0.4974999999999999,1.1549999999999998,0.19,0.96,52.56357142857143,55.825357142857136,60.49857142857143,60.46071428571429,36.0025,34.7275,34.185,33.7425,15.8425,15.356428571428571,1,0,0,1.643571428571427,0,0,0.7485107481711011,0.6631226582407953,0.0,0.0,0.0,0.0,0.0,0.0
2017,8,Cuscatlan,0.0,0.0,0,34.125,18.8575,25.375714285714285,0.8724999999999999,2,62.99071428571428,1.6375,25.356428571428573,26.94107142857143,25.361071428571428,24.516428571428573,0.1825,0.4974999999999999,1.1549999999999998,0.19,57.04892857142857,52.56357142857143,55.825357142857136,60.49857142857143,34.145,36.0025,34.7275,34.185,15.267499999999998,15.375714285714285,1,0,0,1.6242857142857154,0,0,0.8229838658936564,0.5680647467311559,0.0,0.0,0.0,0.0,0.0,0.0
2017,9,Cuscatlan,0.0,0.0,0,36.815,19.72,27.095357142857143,1.985,3,50.29714285714285,2.084285714285714,25.375714285714285,25.356428571428573,26.94107142857143,25.361071428571428,0.8724999999999999,0.1825,0.4974999999999999,1.1549999999999998,62.99071428571428,57.04892857142857,52.56357142857143,55.825357142857136,34.125,34.145,36.0025,34.7275,17.095,17.095357142857143,1,0,1,0.0953571428571429,0,0,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,0.0,0.0
2017,10,Cuscatlan,0.0,0.0,0,36.2125,20.105,27.6025,0.745,3,49.27607142857143,2.2357142857142858,27.095357142857143,25.375714285714285,25.356428571428573,26.94107142857143,1.985,0.8724999999999999,0.1825,0.4974999999999999,50.29714285714285,62.99071428571428,57.04892857142857,52.56357142857143,36.815,34.125,34.145,36.0025,16.107499999999998,17.6025,1,0,1,0.6024999999999991,0,0,0.9350162426854148,0.3546048870425355,0.0,0.0,0.0,0.0,0.0,0.0
2017,11,Cuscatlan,0.0,0.0,0,33.6575,19.9475,25.92392857142857,8.3125,6,58.470000000000006,2.9253571428571425,27.6025,27.095357142857143,25.375714285714285,25.356428571428573,0.745,1.985,0.8724999999999999,0.1825,49.27607142857143,50.29714285714285,62.99071428571428,57.04892857142857,36.2125,36.815,34.125,34.145,13.709999999999996,15.923928571428572,1,0,0,1.076071428571428,0,0,0.970941817426052,0.239315664287558,0.0,0.0,0.0,0.0,0.0,0.0
2017,12,Cuscatlan,0.0,0.0,0,35.5,18.0025,25.839642857142856,0.09,0,47.47928571428572,2.641785714285714,25.92392857142857,27.6025,27.095357142857143,25.375714285714285,8.3125,0.745,1.985,0.8724999999999999,58.470000000000006,49.27607142857143,50.29714285714285,62.99071428571428,33.6575,36.2125,36.815,34.125,17.4975,15.839642857142856,1,0,1,1.1603571428571442,0,0,0.992708874098054,0.120536680255323,0.0,0.0,0.0,0.0,0.0,0.0
2017,13,Cuscatlan,0.0,0.0,0,35.815,20.185,26.435,0.0125,0,60.34428571428572,1.8682142857142856,25.839642857142856,25.92392857142857,27.6025,27.095357142857143,0.09,8.3125,0.745,1.985,47.47928571428572,58.470000000000006,49.27607142857143,50.29714285714285,35.5,33.6575,36.2125,36.815,15.629999999999995,16.435000000000002,1,0,1,0.5649999999999977,0,0,1.0,-1.6081226496766366e-16,0.0,0.0,0.0,0.0,0.0,0.0
2017,14,Cuscatlan,0.0,0.0,0,38.3875,21.3975,28.236785714285716,1.55,3,57.13321428571429,1.8214285714285716,26.435,25.839642857142856,25.92392857142857,27.6025,0.0125,0.09,8.3125,0.745,60.34428571428572,47.47928571428572,58.470000000000006,49.27607142857143,35.815,35.5,33.6575,36.2125,16.990000000000002,18.236785714285716,1,0,1,1.2367857142857126,0,0,0.992708874098054,-0.1205366802553228,0.0,0.0,0.0,0.0,0.0,0.0
2017,15,Cuscatlan,0.0,0.0,0,37.1625,21.4725,28.089285714285715,2.0500000000000003,4,49.566428571428574,1.8628571428571428,28.236785714285716,26.435,25.839642857142856,25.92392857142857,1.55,0.0125,0.09,8.3125,57.13321428571429,60.34428571428572,47.47928571428572,58.470000000000006,38.3875,35.815,35.5,33.6575,15.69,18.089285714285715,1,0,1,1.0892857142857153,0,0,0.970941817426052,-0.2393156642875575,0.0,0.0,0.0,0.0,0.0,0.0
2017,16,Cuscatlan,0.0,0.0,0,36.8175,20.47,27.23,23.4475,6,61.40464285714285,1.5217857142857143,28.089285714285715,28.236785714285716,26.435,25.839642857142856,2.0500000000000003,1.55,0.0125,0.09,49.566428571428574,57.13321428571429,60.34428571428572,47.47928571428572,37.1625,38.3875,35.815,35.5,16.347499999999997,17.23,1,0,1,0.2300000000000004,1,0,0.9350162426854148,-0.3546048870425354,0.0,0.0,0.0,0.0,0.0,0.0
2017,17,Cuscatlan,0.0,0.0,0,34.97,20.8825,27.08535714285714,21.665,6,66.99535714285715,1.5646428571428572,27.23,28.089285714285715,28.236785714285716,26.435,23.4475,2.0500000000000003,1.55,0.0125,61.40464285714285,49.566428571428574,57.13321428571429,60.34428571428572,36.8175,37.1625,38.3875,35.815,14.0875,17.08535714285714,1,0,0,0.0853571428571413,1,0,0.8854560256532099,-0.4647231720437685,0.0,0.0,0.0,0.0,0.0,0.0
2017,18,Cuscatlan,0.0,0.0,0,32.51,21.23,25.0925,61.0825,7,79.59857142857143,1.18,27.08535714285714,27.23,28.089285714285715,28.236785714285716,21.665,23.4475,2.0500000000000003,1.55,66.99535714285715,61.40464285714285,49.566428571428574,57.13321428571429,34.97,36.8175,37.1625,38.3875,11.279999999999998,15.0925,1,0,0,1.9074999999999989,1,1,0.8229838658936565,-0.5680647467311557,0.0,0.0,0.0,0.0,0.0,0.0
2017,19,Cuscatlan,0.0,0.0,0,32.2575,21.135,25.141428571428573,34.3425,7,78.68678571428572,1.2053571428571428,25.0925,27.08535714285714,27.23,28.089285714285715,61.0825,21.665,23.4475,2.0500000000000003,79.59857142857143,66.99535714285715,61.40464285714285,49.566428571428574,32.51,34.97,36.8175,37.1625,11.122500000000002,15.141428571428571,1,0,0,1.8585714285714268,1,1,0.7485107481711013,-0.663122658240795,0.0,0.0,0.0,0.0,0.0,0.0
2017,20,Cuscatlan,0.0,0.0,0,31.5225,22.285,25.627857142857145,58.7975,7,82.30642857142857,1.1389285714285715,25.141428571428573,25.0925,27.08535714285714,27.23,34.3425,61.0825,21.665,23.4475,78.68678571428572,79.59857142857143,66.99535714285715,61.40464285714285,32.2575,32.51,34.97,36.8175,9.2375,15.627857142857144,1,0,0,1.3721428571428549,1,1,0.6631226582407952,-0.7485107481711012,0.0,0.0,0.0,0.0,0.0,0.0
2017,21,Cuscatlan,0.0,0.0,0,30.0075,21.33,25.177857142857142,46.0425,7,83.49928571428572,1.1521428571428571,25.627857142857145,25.141428571428573,25.0925,27.08535714285714,58.7975,34.3425,61.0825,21.665,82.30642857142857,78.68678571428572,79.59857142857143,66.99535714285715,31.5225,32.2575,32.51,34.97,8.677499999999998,15.177857142857142,1,0,0,1.8221428571428573,1,1,0.5680647467311558,-0.8229838658936564,0.0,0.0,0.0,0.0,0.0,0.0
2017,22,Cuscatlan,0.0,0.0,0,29.3675,21.4475,24.829642857142854,34.0425,7,83.80499999999999,1.0625,25.177857142857142,25.627857142857145,25.141428571428573,25.0925,46.0425,58.7975,34.3425,61.0825,83.49928571428572,82.30642857142857,78.68678571428572,79.59857142857143,30.0075,31.5225,32.2575,32.51,7.920000000000002,14.829642857142858,1,0,0,2.170357142857142,1,1,0.464723172043769,-0.8854560256532096,0.0,0.0,0.0,0.0,0.0,0.0
2017,23,Cuscatlan,0.0,1.0,1,30.3575,21.0075,25.103571428571428,47.0025,7,84.79678571428572,1.0732142857142857,24.829642857142854,25.177857142857142,25.627857142857145,25.141428571428573,34.0425,46.0425,58.7975,34.3425,83.80499999999999,83.49928571428572,82.30642857142857,78.68678571428572,29.3675,30.0075,31.5225,32.2575,9.35,15.103571428571428,1,0,0,1.896428571428572,1,1,0.3546048870425358,-0.9350162426854148,0.0,0.0,0.0,0.0,0.0,0.0
2017,24,Cuscatlan,0.0,0.0,0,28.5625,19.9775,23.6275,75.955,7,88.06142857142858,1.279642857142857,25.103571428571428,24.829642857142854,25.177857142857142,25.627857142857145,47.0025,34.0425,46.0425,58.7975,84.79678571428572,83.80499999999999,83.49928571428572,82.30642857142857,30.3575,29.3675,30.0075,31.5225,8.585,13.6275,1,0,0,3.3724999999999987,1,1,0.2393156642875576,-0.970941817426052,1.0,0.0,0.0,0.0,1.0,0.25
2017,25,Cuscatlan,0.0,0.0,0,28.0025,20.5975,23.6075,55.4225,7,88.11,1.3217857142857146,23.6275,25.103571428571428,24.829642857142854,25.177857142857142,75.955,47.0025,34.0425,46.0425,88.06142857142858,84.79678571428572,83.80499999999999,83.49928571428572,28.5625,30.3575,29.3675,30.0075,7.405000000000001,13.607499999999998,1,0,0,3.392500000000002,1,1,0.120536680255323,-0.992708874098054,0.0,1.0,0.0,0.0,-1.0,0.25
2017,26,Cuscatlan,0.0,0.0,0,30.067500000000003,19.835,24.90392857142857,51.39,7,81.32321428571429,1.1821428571428572,23.6075,23.6275,25.103571428571428,24.829642857142854,55.4225,75.955,47.0025,34.0425,88.11,88.06142857142858,84.79678571428572,83.80499999999999,28.0025,28.5625,30.3575,29.3675,10.232500000000002,14.903928571428567,1,0,0,2.096071428571431,1,1,-3.216245299353273e-16,-1.0,0.0,0.0,1.0,0.0,0.0,0.25
2017,27,Cuscatlan,0.0,0.0,0,30.2825,20.0875,24.879285714285714,46.92,7,81.8475,1.2042857142857142,24.90392857142857,23.6075,23.6275,25.103571428571428,51.39,55.4225,75.955,47.0025,81.32321428571429,88.11,88.06142857142858,84.79678571428572,30.067500000000003,28.0025,28.5625,30.3575,10.195,14.879285714285714,1,0,0,2.1207142857142856,1,1,-0.1205366802553228,-0.992708874098054,0.0,0.0,0.0,1.0,0.0,0.25
2017,28,Cuscatlan,0.0,0.0,0,30.317500000000003,20.2325,24.71,42.6775,7,81.49857142857142,1.1042857142857143,24.879285714285714,24.90392857142857,23.6075,23.6275,46.92,51.39,55.4225,75.955,81.8475,81.32321428571429,88.11,88.06142857142858,30.2825,30.067500000000003,28.0025,28.5625,10.085000000000004,14.71,1,0,0,2.289999999999999,1,1,-0.2393156642875574,-0.970941817426052,0.0,0.0,0.0,0.0,0.0,0.0
